"seg_id","year_","district","cosite","roadway","desc_frm","desc_to","aadt","aadtflg","kflg","k100flg","dflg","tflg","countydot","county","mng_dist","begin_post","end_post","kfctr","k100fctr","dfctr","tfctr","shape_leng","geom"
6380,2019,"5","798153","79000310","OLD MISSION RD","US-1/SR-5",9400,"C","F","F","F","F","79","Volusia","5",0,1.553,9,0,59,4.4,2512.2011,"01020000001B0000006EF7723FE79D244195B72304EAE539416CB41C80999E24412063EEC2AFE53941AD4D6333D6A02441A1D79F7CECE43941D00D4DC935A12441F50EB76FDAE439411D0071CF96A12441D89AAD0CD3E43941D87DC740D5AD24419BE8F3E1E7E4394120EBA9AD7DAF2441BD56425BDFE4394160CB2B2FBAB0244182700590C7E43941B85CFD7846B424418F6D19943BE4394168B27FA663B424412A1BD6A81EE4394110B056E593B62441FE65F7D0CAE33941E2783E0B6CB724418099EF30AFE33941A417B51348B82441DD7C23429DE339418692C90127B924418FC536FD95E3394148A9845FF8B9244154AD856998E339415473B971B3BA244123DBF922A1E339411BBAD99F8ABB2441D1798D09B4E3394137E0F37B4CBC2441C24D463DCDE33941CBF8F7F98CC924412F336CE8FFE53941CAC16C0ACAC924413867444923E639411DB0AB31E1CD2441198F5235B7E63941184339D987D52441B7B244DFFCE739414A404C0AB8D724414D49D6BD6FE839415B07078BBCD8244189963C26A0E83941E23FDDF0D4DA2441562DE9BCEFE8394109A9DB292BDB2441C136E2D910E93941F5BBB02D50DB24417FA147101FE93941"
6396,2019,"5","792005","79002025","SR-44","I-95/SR-9",7300,"E",NULL,NULL,NULL,"F","79","Volusia","5",0,0.239,9,0,0,9.3,388.167,"010200000008000000F84F37085B2724418864C8ED92F4394148FDF522FF262441342DB1FAA4F439417B16844AA52624416FD8B698BDF43941853E58866E2624418C4AEA00CEF43941D5EB16A1122624413A57945603F53941EAE74D55CE24244181CEA44DDAF5394121753B531D22244111734951A3F739418FFB561B0421244155302AA558F83941"
6398,2019,"5","798199","79000342","INDIAN RIVER BLVD","W PARK AVE",2400,"E","F","F","F","D","79","Volusia","5",0,1.497,9,0,59,8.1,2409.4811,"0102000000170000006D3B6D95EDC92441D40FEA06BAAD39418E78B22BE2C92441C2BE9DE8CFAD3941A6B4FEA694C92441C619C36C68AE3941F9F4D85E67C82441E738B7ADC6B03941800C1D4335C824414B00FEBD34B139414E5FCFFF1DC824415A643B1F8FB139410F5F264213C824415E81E8B5E7B13941069E7B77EFC72441DB17D0A309B3394162687532D8C724419CC1DF476AB3394178279FC6B9C72441A01B9A06B9B339414FE61F9D90C7244180828B3115B43941787DE6644EC724419DB81C1B9EB4394100C63348FAC6244178B81D3A25B53941CC6262A3BBC6244129B4AC07AFB53941C24CDB2762C624416AA0F95C34B63941D7683928EDC22441512D224ADCBA39418D62B90DF8C024411633C2BB78BD39418CBFED79A1BD2441828E56B506C239417F89786BA3BB244156664AAFD1C43941FB743C3637BA244133A31F4D8EC63941522AE11930B924411895D441F1C73941342BDBE71CB7244139B35DE5BACA3941E7172538F3B6244131957EF604CB3941"
6403,2019,"5","798140","79000269","ORANGE CAMP RD","SR-44/E NEW YORK",4700,"F","F","F","F","F","79","Volusia","5",0,3.007,9,0,59,4.4,4832.4794,"01020000000C000000E7C6F4C47A5B21419EF01284B6CC39410C74ED830F5B2141E99C9FCAC4D4394191459A70CF5A21417973B87ACFD9394191EF52429E5A21417172BF0B0AE23941C3F352092D5A2141B0C56E73B5EC3941F793315EE259214109C1AACEC5F33941916456C7BA5921414FCC7A8142F63941E1421E116E592141191D90CC00FF39417EE02A377C59214150DF32F79F003A41FDBE7F2B625921413145B92891053A4199D6A6A15C592141C8B5A152D0073A412C2CB8CF3759214130BDFD45A70A3A41"
6411,2019,"5","790482","79060066","US-92/SR-600","N/A",9700,"F","F","F","W","1","79","Volusia","5",0,1.077,9,0,99.9,7.9,1730.5489,"0102000000190000007940D9941AEB224188D8604189B43A4196ED43C669E922410D6E6B3B00B43A415073F29A59E4224186E63A1DB3B23A415E13D2FA9FE222410A664C3917B23A41DC63E9FBAFE1224191EEE7BCABB13A41A451819BE0E0224189963CAA30B13A41417E361A0CE02241639CBF7D91B03A4146088FE67BDF224176FC173005B03A4187A757B21BDF22416E30D4098FAF3A4114B188A9E0DE2241473CD9612FAF3A41740B5D49D3DE2241F5A0A0B419AF3A41E23AC6EDA4DE2241ECF99ADD8FAE3A4144DD07E883DE22415186AA20CAAD3A416F9EEA0889DE224111AB3FD634A83A41C231CB3668DE2241941282198FA73A41B1C4030238DE22411AC05BEC0FA73A411FD786C2FDDD224184D6C30794A63A418CBE82DCB1DD2241B5A84F2218A63A41A2B5A2DD51DD22411FD78616A6A53A41FDA2040DC9DC2241164F3D5217A53A41BAD8B44231DC22410E6B2A5397A43A416FB88FAC21DB2241C7462062C9A33A41098B8AE057DA2241A3CD71A643A33A41ED7DAA3A9AD92241D68BA1E4B4A23A4123F609D0ECD82241B9FB1C1F27A23A41"
6412,2019,"5","798182","79000109","TOMOKA FARMS RD","WILLIAMSON BLVD",5100,"C","F","F","F","F","79","Volusia","5",0,0.851,9,0,59,9.5,1364.4155,"0102000000180000002D7766CA691823417BD7A0FF52F83A41473CD9759E172341F65E7CD94FF83A411EA9BE4BE816234108E6E8FD5BF83A418507CDBE411623418B8862E276F83A4113EE9519C3152341323ECC8293F83A41399B8E403F1523410D8E9203BEF83A41E884D0A14A142341FDD98FD41AF93A418B6EBDD6F01623419F39EB0BD9FA3A41B685E74DDC1723411118EB677DFB3A414698A22451182341B1868BD8C7FB3A4110B22CC0101A23410188BB5EF3FC3A419B20EAF6141B2341E7A73896B1FD3A41DF35E8938B1B2341857CD0D7F5FD3A414B033F9A0C1C2341BC5983CF37FE3A413E25E724D11C234190F7AA8D89FE3A41FAD346ADC51D234160CD014ADDFE3A41AA9D6192D01E23418BC058C722FF3A417650891B0F20234162D9CCBD5AFF3A416473D5FC60212341C9E6AA317CFF3A41E751F117EC232341B325ABA2A3FF3A413EB32498B025234169C9E3B5C1FF3A41B878783F5426234166F4A3F1D4FF3A41A10F969971272341A2F0D99AFFFF3A41F986C2AF992C2341C07B475DD7003B41"
6429,2019,"5","795142","79030000","HAND AVE","SR-40/GRANADA BLVD",24000,"C","F","F","F","F","79","Volusia","5",4.668,5.516,9,0,59,4.4,1363.1552,"010200000006000000622D3E75497A234157B08D6C4C643B414B598600E67523414B935204F4683B41F415A4D9AC742341D87DC7D0406A3B41F609A04091732341DD990942846B3B41AA2A3448FC6B234162D68B993A743B411B85244BF96B2341EF3B86633D743B41"
6441,2019,"5","792036","79002050","US-1/SR-5","I-95/SR-9",6400,"E",NULL,NULL,NULL,"F","79","Volusia","5",0,0.354,9,0,0,9,559.474,"0102000000130000004607243960C2224191F128C1C4BE3B4153758F0450C222419488F00FF1BE3B41FE9AACC94EC222419756434A22BF3B4138691ABC5CC222410C5C1EC74DBF3B41BAA46A9B77C222412A7288F46CBF3B41DD60A8FBB6C322411A6CEA682FC03B41D3D85E4302C42241C83F33D868C03B418FE21C152BC4224177137C47A2C03B419011504943C42241ED7F8061E6C03B419E978AED3CC42241B9FE5D1F2CC13B41C78157D320C42241DA1F28AF72C13B41336ABE6AD0C3224189CE32CFBFC13B412174D0B5B3C22241EE4108D4A8C23B411AA7211242C2224182380F2F07C33B416825ADF8CDC12241C38366837CC33B416287318974C12241034356EBECC33B41CF11F99E2FC122417CBABA6758C43B41AF07936AF7C022411118EB5FCFC43B41D7506A4FCBC022418B1BB7C83FC53B41"
6446,2019,"5","798142","79000272","US-17/SR-15","US92/SR600/INTL SPWY",5600,"F","F","F","F","F","79","Volusia","5",0,0.91,9,0,59,4.4,1488.3986,"010200000004000000705B5B50C80E2141DCB8C5D012343A41D42B6579C92D2141C554FA913F343A4179742324012E2141CCB39202CC303A41B0575828032E21413C50A700AC303A41"
6453,2019,"5","790515","79070000","I-95 NB OFF","N/A",34500,"C","F","F","F","A","79","Volusia","5",25.174,27.927,9,0,59,7.1,4419.7606,"01020000001B000000029B7378182724418D62B9CD31F4394179AF5A01EC2A2441E947C36D3DF43941A30568BB02352441D09A1F735DF4394102107705633924417CB5A3BC70F4394154AD85998C472441B24CBF7098F439413E78ED1AB5502441ECBE6328B5F4394174797300A4652441540262A2F8F43941D5230D26FF6A2441B285208307F53941459DB9C7046D24413D64CA1B09F539413A5794DA006F24416824427306F539411A69A91C117124416824427306F5394102470275967424413D64CA1B09F53941F25EB53AA4812441607479F730F53941624A2459A588244137C137B145F539418EB27E13F08A244186CABF324EF53941BF0B5B73378C2441AC014AC357F53941BD378638208D244113B69FDC61F5394105FBAF132C8E24410551F7DD72F53941826F9ADE478F244178EE3D408AF53941022A1C0959902441D976DAE2A5F53941575A463259912441080610A6C3F53941C70E2AF94192244198A1F110E4F53941CDCB613F22932441BD546C9C06F6394122FC8B6822942441BEDD92A831F639417C4622B4469524414DF5640E6BF63941E23B31A3869624415D177E24B0F63941BABBCE26D69724419F5BE80E03F73941"
6454,2019,"5","797070","79000131","N/A","E PARK AVE",2200,"S","F","F","F","2","79","Volusia","5",0.906,2.201,9,0,59,1.3,2068.8895,"0102000000220000001AA88C17EE0C2541BDC2824796C039415C04C612310C254174F04C589CC13941E696567BF10B254124438E3DF8C13941B6D958699E0B2541647616B963C239413ACFD8077F0825415CC64D89D1C5394123BDA8A5AA0625419258527ADCC73941223658889C052541287E8CE5FBC839417061DD20D1042541A8AAD0C4E7C9394150FD83A0C4032541BDE47FC227CB3941CB8289377C032541A5129E1074CB3941ED0F947B20032541DFFC86CDBBCB3941E481C8C24E01254169E21D7014CD3941488AC848F000254195D39EF262CD39415DDDB1D08D002541999F1B16C2CD39416F62481EFAFF2441F2608B7554CE39414A7F2F95B7FF24419BFF575592CE394165355D1761FF2441532289DED2CE3941F4A3E14C1EFF2441C37E4F6CFBCE3941BCEA016341FE24417638BAEE6FCF394195D233EDAEFD2441B378B1E0BDCF39412A8D989138FD24414694F68A08D03941EBA9D557D7FC2441BD8C629151D039418508389CD1FB2441B74258610CD139413BAA9A4037FB24417DB3CD2188D13941CFBD87E393F8244113605842CED33941556B61B614F82441E124CD8F3AD43941A41820D1B8F72441045ABAB690D4394146CF2D1C54F624418CBCAC85F1D53941B0592E4BD3F524415C397B2F7CD63941FE7E31BB6CF524412BA22642F7D63941DD5ED2A821F52441BF4527974CD739419F9273CACEF42441FD1186759FD73941B7B75B828BF42441AC7136D1DDD73941FCC6D70668F42441917C25E4F8D73941"
6456,2019,"5","798223","79000367","OLD MISSION RD","CR-4118/PIONEER TRL",4300,"F","F","F","F","D","79","Volusia","5",0,4.522,9,0,59,8.1,7282.5021,"010200000052000000DEC7D174C09424410858ABFE06C73941F3E7DB42BB932441C573B6D8EDC639411AA6B62CD98D24414913EFD054C639410BB43BBCCD8C2441D7851FF841C639419C6B98718C8B2441D66EBB9C33C639410DAB7883F0892441DECA122D1DC63941C4D1554A36872441EB7420A307C639419E45EF0402842441B3EDB42503C639418A390832A0832441ED9925A9FEC53941432097E830832441F986C29BEDC53941D32F1187E5822441035DFB32CEC53941FAEFC143B3822441132C0EAFAFC53941FB3BDB938D822441A9FA956686C5394103E9624B64822441C345EEA135C53941A0C2116C378224419C33A2C8FFC43941406CE99101822441F8A6E923C8C43941E2783E63B48124418CA19CFC94C4394186FF743B5E8124415C1C953767C439412E008D1AFF802441F2EA1CEF3DC43941DD96C855688024410377A0EE1AC43941A7AFE733C37F2441CAC16CBAF9C339417C6473DD1F7F24411C5F7B7EE1C339414F7809A637792441666CE82E35C339414354E147A87724413DF207D303C33941546F0D14647724411C42955645C33941E2AC88C22B7624417B32FF2454C539415FED283EF57424411EFF05E651C739411EA5120E4A732441D751D580A8C93941F6EFFA6C6571244140868E3521CC3941CA6FD119436E2441FAD51C7039D03941F3583332C16C2441726BD2510AD23941FA97A4125769244104A914B3ECD539411C9947B6026924418E90814462D639412ECBD7DDCC682441E5D2F8E1C5D63941AC394010B36724412BDB87200ED93941CD3AE3B35E67244177D66EF36FD93941EE2422FCFB662441A2D3F306BED939412D0B26EE81662441C66B5ED9FCD93941DCB8C584F9652441AAF23DE730DA3941A6D1E4625465244118B5FB915FDA39416D70223AB8642441039832307DDA3941BB2539A81F6424418577B93C8EDA39413DBA11D6776324417D04FE5096DA3941E605D887C05F244182E673DA88DA39413276C2E3FC5E244101DBC1AC81DA3941F209D951645E24415053CB6A72DA3941709527A0D55924410C056C4FE7D9394102BC059A985924410C056C4FE7D9394113EE95C1625924414012F6C5F4D93941AAD381D4475924417EFE7B8408DA3941AD4D63DB3E592441742843ED27DA3941C31039650E5924411F14948E98DC39416EF8DDA4B4582441A27F82135BE239419967255D45582441C24CDB4B7EE93941ACC77D3B2C5824416151113FD6E939413E05C090FD572441382EE3D61FEA39414815C5F3BC5724411DCC264062EA39418A0629A835562441E02BBA5582EB39410A9E4236CC532441147992E855ED39414016A2136D532441744012F6ACED39414B3D0BD23A5324414FAE29F0FBED3941E59CD8EB165324416859F7CF4BEE39413E78ED1AB5502441ECBE6328B5F4394104ADC0A0995024414643C6CBF6F43941D4D34730B24F2441709527F07CF73941168A74272F4F244120EF55FFC8F83941A8C7B67C004F24418481E73A04F93941C9C85920AC4E24412AE274BE45F939411C446BE5E44D2441A180EDCCE2F93941C1E105199D4D244183A44F2F2EFA39416405BF455E4D244114E813518DFA3941D4F02D4C3D4C2441359BC7399BFC394106D847C7D84B24415FEFFE4064FD394198158A1CAA4B2441E4F4F548E7FD3941DB17D063014B244187C1FC09E5FF3941B83CD614BE4A2441F646AD049D003A41BF47FD7DBA4A2441D76A0F67E8003A41BF47FD7DBA4A2441EC3367BD45013A41297975C6E34A2441E97C7806D8013A416682E1AC934B2441B1E1E99914043A417F8461805E4C2441DEACC14796063A41AC74773D634C2441CEFE40BDCB063A41"
6461,2019,"5","798136","79000266","S BERESFORD RD","FATIO RD",1400,"F","F","F","F","F","79","Volusia","5",0,0.7,9,0,59,4.4,1119.1365,"0102000000170000008AE59686AAA32041A8565F0DDAE63941672B2F71CCA32041C1745A3BDBE63941A59E05A9FBA3204154E6E6E7E3E63941F84F37E032A620413A0323F3BBE73941172CD545D1A72041F71E2E4164E83941527DE79F31A8204181785D5783E83941A9D898DFA6A820410A82C72B98E839412BBF0C9E28A920413D81B05FA4E83941F0DB100BD1A9204199840BE5ADE83941BC900EFF69AA2041CE4F715CB2E8394187F9F20A10AB2041CEFC6AA2B5E839418FFCC1E084B2204181CF0F4FBCE83941A1BC8F630CB32041F2ECF2BDB5E83941919C4CBC7FB32041569E4010AAE8394142075D7AE5B320416346788B9DE839418048BF9D22B4204162F6B24993E8394109C21508C4B4204169C70D6B73E83941D331E75119B5204129CE513366E83941F624B07966B520419A05DA7560E83941B7B6F044BDB520412766BD645EE83941E21DE099C0B92041809E06D85EE839414ED3678705BB20414434BA0760E8394140868EB517BF204124ED464770E83941"
6469,2019,"5","790236","79050000","GLENWOOD RD","CR-15A",15000,"C","F","F","F","F","79","Volusia","5",1.198,2.824,9,0,59,6.4,2616.9029,"01020000001A000000E23AC6350C0B2141E7340B8CCF483A411E6FF28B8F0A2141D3DEE0F718493A41F7CDFD55DE0921411CCEFCCE7C493A410667F09F2A0921418B187608DB493A4128D2FD2C6E082141E8D9AC22364A3A41B345D2BEA707214154C4E9DC914A3A419C19FD30B50121412234826D254D3A414696CC8987F62041292504CFFF513A41C6BE64AB9BF5204132C7F2826A523A4110035D4BB2F42041FC1BB413DC523A41E5B7E82CC5F32041DCB930C255533A41247CEFCFD1F220411EC022EBDB533A41B18A37A2F9EB2041427A8A0CCB573A41CCB8A94930E820412BC24DAAF5593A4199D365B1D7E6204179944AB4BA5A3A41F5BA4560CDE52041087591C2495B3A41D5E940BE68E42041C3D501D4F95B3A41960854BF30E32041A03369778C5C3A415AF2781A50E22041C367EB6CF35C3A41BE88B6132CE12041973C9EFA6E5D3A41EA414161D2DF20417D03933FFD5D3A41D74FFF7172DE204120B41E4A805E3A415CCAF9F237DD20411424B63BF15E3A41B5A7E4DC9ADB2041711C7825765F3A41D9058343C6DA204171E657FFBA5F3A414BADF77B80DA2041CD5CE0F6D05F3A41"
6470,2019,"5","798066","79000086","SR-430/MASON AVE","FLOMICH ST",2800,"S","F","F","F","2","79","Volusia","5",0,2.219,9,0,59,5.8,3574.229,"01020000000C0000008C648FD892A3234111E15F68DE1E3B41B24CBF9C0AA023410E677E2184223B418E01D9DBFA9C2341967A16F4BF253B41C498F48FB496234142EDB7FE4D2C3B419964E4CC3692234196218E69E7303B4137363B9A778F234126512F7CBA333B41923F1818B38D234160E7A6398B353B416DE6904C878B234199D7118FD4373B4154C6BF2F32892341897B2C9D4F3A3B41B741ED4775872341C5008986343C3B418C8521C2D7842341D55E4487DD3E3B41166D8E03DE7B23419D137B6C2A483B41"
6474,2019,"5","700436","79002000","BREVARD CO LINE","Bridge No-790062",33000,"C","F","F","F","F","79","Volusia","5",0,11.441,10.5,0,52.6,19.8,18426.5791,"01020000001B000000FE98D68E49022541C442AD3D51B9384110238437EBFF24411268B0750BBE38414CFC513CB1F62441F3AE7AA0B7D0384164B14D9A1EF22441460724E52CD93841C780ECF5C0E224410DAB78174CF5384148348192B8E22441FD6662725BF53841726E13E6ABDC2441444FCA14780039411C08C9B2CBDB2441B797348E4302394112F6EDFC2EDB2441EC4E7756BB033941897E6D259DDA2441089277A267053941F27B9BDE41D9244159C2DA3C490A3941A64412953DD724415C72DC0D5C11394117D8633254D024419FE8BABCEE2939417D93A6A9A6CF24418080B56A822B394151C1E15DAACE24410DA661F8282D39410FB6D86DDBC92441F0349939F533394147037893AAB22441E1968F74605539416D3997FAA9B024416A3178C4755839413E40F7E5D5AD2441C4D1554ADC5D39410C923EF5ECA32441B14E95F3527039417FBE2DD89FA0244195B88EBD7D7639411F4AB43CF79F244136CAFAE99C7739414B9352F0529E2441E998F3E4DC7939414C3789E98299244124B6BBBFBE7F3941B85851CB0D86244165AA60A493973941357F4C4B218424411C0C75AC059A3941FB777DA66F822441CDCCCC18049C3941"
6480,2019,"5","798134","79000220","DERBYSHIRE RD","RIVERSIDE DR",4500,"C","F","F","F","F","79","Volusia","5",0,1.901,9,0,59,4.4,3066.7049,"01020000000C000000043928B9307823419A7807B0F7183B41070ABCAB62842341BB9D7DBDE31B3B4143740874EA8C23418D43FDE2EE1D3B41193BE1C5398D2341ED4960E3011E3B41B24CBF9C0AA023410E677E2184223B413B8E1F0A2DAD2341E7C5897BA6253B4154A86E0EE8AE2341E388B57C0C263B41C70DBF83DCB023417993DFBA86263B4136AB3EEFEDB42341ABEB505584273B41C6BFCF2841B523414644319998273B4114419C372BBA234131CEDF10C6283B419A4352FB19BF2341B3D30FAAF4293B41"
6488,2019,"5","790478","79060000","WMA/TIGER BAY","INDIAN LAKE RD",19500,"C","F","F","F","A","79","Volusia","5",9.117,11.575,9.5,0,59,6.8,3954.4533,"01020000000F00000030F147C1234A224137C2A2165F8C3A41944DB9FAD65622411D1EC26002903A41C9586DD62B642241D6FF3948D3933A419FE74F7B2F6F22417F315B52FC963A41F0366FDC047C2241438EADC7AB9A3A41691D557D49842241AE4676810B9D3A414ED2FC79E785224179AC19197D9D3A415BD1E6403C872241B16D518ED39D3A41AB7AF97DA6882241FE9DED39269E3A41EE410890198A224192AD2E53719E3A41D3F6AF8CB78B2241651D8EF2BE9E3A410E6ABFCDE08F224141D312BF799F3A4124D577AEC89A2241F9A23D5A65A13A41205F429D64A42241AD6BB48817A33A413B6D8D9868A4224121AD313C18A33A41"
6489,2019,"5","798083","79000103","BELLEVUE AVE","SR-430/MASON AVE",2900,"C","F","F","F","A","79","Volusia","5",0,2.225,9,0,59,2.3,3575.7864,"01020000001D000000A3E881A725D12341346953D93AF73A410B0E2F8874CE2341D32EA6351BFA3A41789961EB54C42341E8120E9DE7043B410C91D3D736C023419FCA69374B093B412A73F3ED50BF234138126818520A3B410DAB78934CBB23412F698CC6A30E3B41DD4081A79BBA234117299481760F3B41595018E454BA234139D219BCC70F3B41E2B19FB51EBA2341E318C9BEE90F3B41FE7DC6D571B72341AD855914A6113B419222329CE8B62341094E7D000B123B4136936F967FB62341815CE2E466123B41569E4030FFB423414701A2A00C143B41CE35CC60B8B4234108008EAD54143B4168AED3A068B423416D57E8079D143B41397F13C21DB42341A9BC1D49D7143B41137F143596B22341A5F8F8208C163B413E3DB6AD77B22341179F029CB0163B41A4FCA4426DB223413CDEE4C7CB163B41D2A6EABE6EB2234142EE2254E7163B41FE65F7E47CB22341E869C04400173B41B96C743EB3B22341494BE58D3F173B4141800C5DC4B22341975302DE58173B4100A94D94C9B22341CC0D86E675173B4113D6C6E0C2B22341D6C56DE498173B414DD6A84FAAB223413963989BBF173B4177137CDB94B023415B5B78FEDF193B41643F8BF555AE234112FA992E481C3B41DD9A749B76AA2341A854892683203B41"
6502,2019,"5","798211","79000354","INDIA BLVD","NEWMARK DR",2900,"F","F","F","F","D","79","Volusia","5",0,1.65,9,0,59,8.1,2655.0439,"01020000002C000000C05B2061193F224144DE724D7643394127DD96886A402241F60D4C126C45394132569B179440224184A0A3F5C2453941215A2BFAA9402241B09124C41D463941C501F40BB94022413C670B2479463941F3AD0F83B1402241A35698FEDC4639416C26DF049940224105A73E80464739410DA7CCCD6B402241809F71D5B24739410AD638832F40224109FD4C751A4839413C4B9031D33F224198A4326D7C4839412B1554EC653F2241581F0F75DD483941BFD2F908E23E2241AED7F46C3F4939410741475B363D2241567F8425584A39410261A758743422418D9C85650A503941C37E4F9C0E342241535C55EE52503941BB09BE21C5332241526001789B503941BE86E0089633224143FF04B7E8503941F870C9318333224106F2EC7E3D513941D6027B6C7F33224191628088BA543941DC9C4AEE66332241F2B2260A24553941B16D515E3F33224168B27F2E83553941A25EF0610E332241282D5C36E45539418507CD5EB9312241556CCC436D583941213A04F67E31224135D428A0B85839419D2FF65E3731224131B1F990FA583941789B379EC1302241D28A6F944B593941250681B51D3022418D0C726B9F593941F3AD0FFB862F2241A65EB7F0D7593941A43506ADF92E224155F83364015A3941730E9E89592E2241B7442E5C225A3941FE0A99DBB12D22416F4A79E9395A3941BFF1B5AFED2B2241EA93DCB55D5A39413EB0E34F512B224199D36551745A39412288F3A8C92A224104E6213B965A39410C0401324F2A224129763472C35A3941E6577330B12622417AC212F7405C3941E15F049D382622419FAC1806815C3941F60A0BB6E5252241B35F7732BF5C3941751DAAB9B4252241D522A2A8F85C3941789ACCA085252241B2B8FF6C3D5D39417C6308D830252241C24CDB13065E39418A1EF870F6242241B3EBDE52535E3941C1374D4FA72422415F5D15E0AB5E3941603DEE3BA1232241B9AAEC0BAA5F3941"
6506,2019,"5","790008","79040000","E HIGHBANKS RD","DEBARY PLANT BLVD",25000,"F","F","F","F","1","79","Volusia","5",3.751,4.667,9,0,59,4,1474.3776,"01020000001200000066BFEE0C710721412B137EB5B5463941CB2E1884520A21412123A0BEFF4C3941A2242472A10A21418DEDB530B34D3941C990638BD10A2141D3F6AF88364E394127A089F0FD0A214144BFB6BABB4E394114984EA3260B21419ACFB9DB454F3941C8258EBC560B214164247B4C1E503941EB8D5A91750B2141AA6054CAE950394160764F5E840B2141B1FA23C092513941B5503299850B21418121ABCF46523941EB8D5A91750B2141FE28EA30F3553941D027F2BC7B0B2141DC82A52AA4563941B821C6B3900B2141BA313D2555573941D95C35E7A60B2141D07D39E3045839416EDC626EC90B2141BADA8A61AB5839410229B1CBE50B21415E6402721559394196ED437EF70B2141C8073D6B5B59394190BB08B3FA0B2141D33252B763593941"
6514,2019,"5","798113","79000150","S RIDGEWOOD AVE","S CLARA AVE",1700,"F","F","F","F","F","79","Volusia","5",0,2.025,9,0,59,4.4,3245.033,"010200000009000000828E562D49B420413E04558342F53941BDC2826B8CBE2041DEC83C8E63F53941FE28EAD42EC9204126DF6CCB85F53941B325ABCAC5DD20414700375BCCF53941A86DC3B8E3DE20419D1210FFCDF5394191EF528AD9E82041D3DB9FC7E7F53941BF805EE0ABF22041D5963A9CF8F53941DFC0E4461EFD2041FE98D6F2FEF53941CAC16C8A78072141F722DA8E14F63941"
6516,2019,"5","792010","79002031","I-95/SR-9","SR-421",10000,"E",NULL,NULL,NULL,"F","79","Volusia","5",0,0.328,9,0,0,4.4,531.5945,"01020000000E000000E0641B4814B9234149BBD1D35F7E3A415B608F3902BA2341A2D0B2E6F47C3A41B42094D770BA2341360532F7457C3A419275386A12BC23415BCD3AE348793A41035B25700BBC234139D1AEA2EE783A4158207A4AF5BB2341FD4AE753C2783A41F27C0654C6BB2341672B2FB598783A414A9693F88BBB23416539093977783A411CEF8E5C64BB234115E63D5E65783A416325E6C12DBB2341FDBFEA9452783A415FB4C7ABF6BA23412BF86D1C43783A41401361A3C0BA23415801BE2735783A41E1EB6B658ABA2341475A2A4727783A413410CB3680BA2341BF9EAF9924783A41"
6522,2019,"5","797082","79000285","N/A","N/A",21300,"S","F","F","F","2","79","Volusia","5",4.975,6.136,9,0,59,7.2,1866.2563,"01020000002100000000C9740007572341A1BE65BA62CA3A41B43D7ADB7E56234110EA222194CA3A41A376BF5A7A5523416F8104C9E3CA3A413B3AAEF6305423415B24EDAA3DCB3A412E008D1A1E4623417EE2002A02CF3A414303B1343E452341F0F8F60E40CF3A414BAB2181A74423415706D5CE6DCF3A4191990BCC1E44234194DDCCDC9FCF3A4149F25C4FA743234180EF36AFD5CF3A418F6CAED22F432341C11DA8BB15D03A41C9E715DFCD422341B5FCC05156D03A4190662C227D4223412BA4FC9899D03A414D9EB26A594023411B481713BAD23A4126E2AD33DF3D234163B48E7628D53A41556CCC8B8F3D2341CA52EB457AD53A41683F521C513D2341904B1C01CBD53A41A25EF0D1223D2341C53BC05B16D63A41658C0F9B033D2341D0B69AC95BD63A41BD530127EF3C2341E338F05EA3D63A4152616CB1E83C234160730E06FAD63A41EF906200ED3C2341FC8A35104FD73A4161FBC938FE3C23416A300D07A3D73A41376C5B5C1C3D23415ED55939ECD73A41207C2831443D2341DC8310A831D83A41A92EE0ED863D23410D6FD6D888D83A41BBEF18BED83D23418BA9F47FDFD83A411EA4A7003F3E2341172CD5D931D93A415F29CBB8AB3E23410BD1210C7BD93A419FAEEE70183F2341CA367067B8D93A41B81D1A3E863F2341ECFB70D8E8D93A41ACE4638F174023410E87A5E521DA3A4121E692DAE04023411902805367DA3A41EB0088A30142234168976F79C2DA3A41"
